coffee_name,roaster_location,coffee_origin,roast_level,est_price,review_date,aroma,acidity_structure,body,flavor,aftertaste,rating,price_usd_per_100g,review_year,review_month,roaster_city,roaster_state,roaster_country,roast_level_normalized,origin_type,flavor_profile,is_single_origin,avg_sensory_score,origin_encoded
Ethiopia Gesha Village Surma 1931 Mossto Anaerobic Honey,"Barronett, Wisconsin","Bench-Maji Zone, southern Ethiopia",Light,$40.00/6 ounces,2025-01-01,9.0,9.0,9.0,9,9.0,95,23.52,2025,1,Barronett,Wisconsin,USA,1,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Some Serious Gourmet Sh*t Sumatra Mandheling Natural,"Norfolk, Virginia","Lintong growing region, North Sumatra, Indonesia",Medium-Light,$16.99/12 ounces,2025-01-01,9.0,8.0,9.0,9,8.0,93,4.99,2025,1,Norfolk,Virginia,USA,2,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Panama Bambito Estate Geisha,"San Diego, California","Volcan Baru, Boquete growing region, Panama",Light,$38.75/4 ounces,2024-12-01,9.0,9.0,9.0,9,9.0,95,34.17,2024,12,San Diego,California,USA,1,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Colombia Efren Echeverry,"Fort Wayne, Indiana","Pitalito, Huila Department, Colombia",Light,$25.00/12 ounces,2024-12-01,9.0,9.0,9.0,9,8.0,94,7.35,2024,12,Fort Wayne,Indiana,USA,1,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Fincas Las Moritas Pacamara Amarillo,"Antigua Guatemala, Guatemala","San Antonio La Paz, El Progreso Department, Guatemala",Medium-Light,$24.00/12 ounces,2024-12-01,9.0,8.0,9.0,9,8.0,93,7.05,2024,12,Antigua Guatemala,Guatemala,Guatemala,2,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Ethiopia Sidama Bensa Hamasho Washed G1 74158,"Taipei, Taiwan","Sidamo growing region, southern Ethiopia",Light,NT $440/8 ounces,2024-12-01,9.0,9.0,8.0,9,8.0,93,6.21,2024,12,Taipei,Taiwan,Taiwan,1,Blend,9.0-9.0-8.0-9-8.0,False,8.6,0
Costa Rica Aquiares Esperanza,"Logan, Utah","Turrialba growing region, Costa Rica",Medium-Light,$15.95/12 ounces,2024-12-01,8.0,8.0,9.0,9,8.0,92,4.69,2024,12,Logan,Utah,USA,2,Blend,8.0-8.0-9.0-9-8.0,False,8.4,0
Hong Kong Day Nutty Blend,"Hong Kong, China",Brazil; Colombia; Indonesia,Medium-Light,HK $150/100 grams,2024-12-01,9.0,8.552532833020638,8.0,9,8.0,93,19.5,2024,12,Hong Kong,China,China,2,Single Origin,9.0-8.552532833020638-8.0-9-8.0,False,8.510506566604127,1
Hong Kong Night Fruity Blend,"Hong Kong, China",Colombia; Ethiopia; Guatemala,Medium-Light,HK $150/100 grams,2024-12-01,8.0,8.552532833020638,8.0,9,8.0,92,19.5,2024,12,Hong Kong,China,China,2,Single Origin,8.0-8.552532833020638-8.0-9-8.0,False,8.310506566604127,1
Winter Solstice,"Bellevue, Washington",Not disclosed,Medium,$18.95/12 ounces,2024-12-01,8.0,8.552532833020638,8.0,9,8.0,92,5.57,2024,12,Bellevue,Washington,USA,3,Single Origin,8.0-8.552532833020638-8.0-9-8.0,False,8.310506566604127,1
Liberica Anaerobic Natural,"Long Island City, New York",Vietnam,Light,$26.50/250 grams,2024-12-01,8.0,8.0,8.0,8,8.0,90,10.6,2024,12,Long Island City,New York,USA,1,Single Origin,8.0-8.0-8.0-8-8.0,False,8.0,1
Pueo Blend,"Hilo, Hawai'i",Guatemala and other undisclosed origins,Medium-Light,$20.00/10 ounces,2024-12-01,9.0,8.552532833020638,9.0,9,8.0,94,7.05,2024,12,Hilo,Hawai'i,USA,2,Single Origin,9.0-8.552532833020638-9.0-9-8.0,False,8.710506566604128,1
Wai Meli Morning,"Mountain View, Hawai'i","Kona and Ka’u, Hawai’i; other undisclosed origins",Medium-Light,$30.00/10 ounces,2024-12-01,9.0,8.552532833020638,9.0,9,8.0,94,10.58,2024,12,Mountain View,Hawai'i,USA,2,Blend,9.0-8.552532833020638-9.0-9-8.0,False,8.710506566604128,0
‘Io Blend,"Mountain View, Hawai'i",Guatemala; other undisclosed origins,Medium,$20.00/10 ounces,2024-12-01,9.0,8.552532833020638,8.0,9,8.0,93,7.05,2024,12,Mountain View,Hawai'i,USA,3,Single Origin,9.0-8.552532833020638-8.0-9-8.0,False,8.510506566604127,1
Palila Blend,"Mountain View, Hawai'i",Guatemala; other undisclosed origins,Medium-Light,$20.00/10 ounces,2024-12-01,8.0,8.552532833020638,9.0,9,8.0,93,7.05,2024,12,Mountain View,Hawai'i,USA,2,Single Origin,8.0-8.552532833020638-9.0-9-8.0,False,8.510506566604127,1
Bunny Kitty Blend,"San Diego, California",Kenya; Sumatra,Medium-Light,$29.00/8 ounces,2024-12-01,9.0,8.0,9.0,9,8.0,93,12.79,2024,12,San Diego,California,USA,2,Single Origin,9.0-8.0-9.0-9-8.0,False,8.6,1
Guatemala La Benedicion,"Fitchburg, Wisconsin","Palencia, Guatemala Department, Guatemala",Light,$23.49/12 ounces,2024-12-01,9.0,8.0,9.0,9,8.0,93,6.9,2024,12,Fitchburg,Wisconsin,USA,1,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Ayla Bombe Natural,"Madison, Wisconsin","Sidamo growing region, southern Ethiopia",Light,$22.00/12 ounces,2024-12-01,9.0,9.0,9.0,9,8.0,94,6.47,2024,12,Madison,Wisconsin,USA,1,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Wilton Benitez Striped Bourbon Colombia,"Madison, Wisconsin","Piendamó, Cauca, Colombia",Light,$25.00/8 ounces,2024-12-01,9.0,9.0,8.0,9,9.0,94,11.02,2024,12,Madison,Wisconsin,USA,1,Blend,9.0-9.0-8.0-9-9.0,False,8.8,0
Buena Vista Pink Bourbon Colombia,"Madison, Wisconsin","La Muralla, Huila Department, Colombia",Medium-Light,$22.00/8 ounces,2024-12-01,9.0,9.0,9.0,9,8.0,94,9.7,2024,12,Madison,Wisconsin,USA,2,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Yabitu Koba Ethiopia,"Madison, Wisconsin","Guji Zone, Oromia region, southern Ethiopia",Light,$23.00/12 ounces,2024-12-01,9.0,9.0,8.0,9,8.0,93,6.76,2024,12,Madison,Wisconsin,USA,1,Blend,9.0-9.0-8.0-9-8.0,False,8.6,0
Yunlin Washed Geisha,"Yunlin, Taiwan","Yunlin County, Taiwan",Light,NT $800/120 grams,2024-12-01,9.0,9.0,9.0,10,9.0,96,21.33,2024,12,Yunlin,Taiwan,Taiwan,1,Blend,9.0-9.0-9.0-10-9.0,False,9.2,0
Ethiopia Banko Washed,"Floyd, Virginia","Gedeb District, Gedeo Zone, southern Ethiopia",Light,$24.00/12 ounces,2024-12-01,9.0,9.0,9.0,10,9.0,96,7.05,2024,12,Floyd,Virginia,USA,1,Blend,9.0-9.0-9.0-10-9.0,False,9.2,0
Colombia Villa Betulia CM Sidra,"Denver, Colorado","Acevedo, Huila Department, Colombia",Light,$46.00/8 ounces,2024-12-01,9.0,9.0,9.0,10,9.0,96,20.28,2024,12,Denver,Colorado,USA,1,Blend,9.0-9.0-9.0-10-9.0,False,9.2,0
Ethiopia Anaerobic Worka Sakaro,"Floyd, Virginia","Gedeb District, Gedeo Zone, southern Ethiopia",Light,$24.00/12 ounces,2024-12-01,9.0,9.0,9.0,9,9.0,95,7.05,2024,12,Floyd,Virginia,USA,1,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Costa Rica Hacienda Sonora Natural Milenio,"Denver, Colorado","Alajuela, Central Valley, Costa Rica",Light,$19.00/8 ounces,2024-12-01,9.0,9.0,9.0,9,8.0,94,8.38,2024,12,Denver,Colorado,USA,1,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Costa Rica Alma Negra Natural,"Floyd, Virginia","Alajuela, Central Valley, Costa Rica",Light,$25.00/12 ounces,2024-12-01,9.0,9.0,9.0,9,8.0,94,7.35,2024,12,Floyd,Virginia,USA,1,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
